0.036892553,-4.366862246,2.042936744,52.14218521,0.2486708,-0.000899525,5.740163387,-4.831874564,0.832803149,0.054260044,0.129320949,-0.003452946
0.028445138,-4.360424189,2.040830338,52.14521945,0.27537742,0.0001519,5.842167691,-3.551591496,0.861974766,0.005525258,0.134709694,-0.00311099
0.045283834,-4.355632199,2.042936192,52.13870395,0.21820729,-0.000952781,5.884731849,-3.589471062,0.795782119,0.002788009,0.125641558,-0.003043232
0.07242132,-4.356959608,2.043328368,52.13910249,0.284216066,-0.000910179,5.78325974,-3.537780443,0.837203932,0.010933095,0.120556271,-0.002969721
0.048330453,-4.355581577,2.042875892,52.13880706,0.214650162,0.000735683,5.879183463,-3.594619014,0.542887279,0.007614988,0.182190426,-0.003040644
0.053597838,-4.358418002,2.045771563,52.14503676,0.197640929,-0.001021053,6.205276066,-3.535681072,0.531469187,0.002953157,0.178253092,-0.003408845
0.01659911,-4.363644066,2.040199086,52.13911126,0.214930116,-0.001470121,5.818920202,-3.681430031,0.752915185,0.038878982,0.149802953,-0.0030822
0.052849967,-4.352710749,2.045667952,52.13017734,0.211942352,-0.000925184,5.632268906,-3.504258416,0.823250198,0.058982654,0.121660663,-0.003049348
0.007876393,-4.353873697,2.043227281,52.14315812,0.26865104,0.000187576,6.247115445,-3.54285034,0.540154235,0.001275502,0.17602468,-0.003025925
0.04586033,-4.406887262,2.04318986,52.1446001,0.301713835,0.000648198,5.816408215,-5.164084536,0.806841511,0.005705202,0.151418499,-0.004818857
0.053597838,-4.360143371,2.045771563,52.14474903,0.213624984,-0.001025652,6.205276066,-3.535681072,0.525269205,0.004045354,0.178699009,-0.003013928
0.07242132,-4.356959608,2.043328368,52.13910249,0.289110335,-0.000910179,5.78325974,-3.537780443,0.833353778,0.010933095,0.120556271,-0.003097934
0.036104607,-4.354006101,2.04053353,52.13680743,0.225237553,-0.001078898,5.622866756,-3.619280809,0.544865968,0.000753206,0.132485378,-0.006178472
0.02979953,-4.355581577,2.042850888,52.13880706,0.224440635,0.00068501,5.879183463,-3.631181363,0.542887279,0.007614988,0.182190426,-0.003040644
0.075477122,-4.357261062,2.043137913,52.14207813,0.289110335,-0.000918043,5.78325974,-3.548902686,0.833353778,0.010933095,0.120556271,-0.003101403
0.052849967,-4.352710749,2.045667952,52.13017734,0.209930871,-0.000925184,5.632268906,-3.401764454,0.823250198,0.058982654,0.120812003,-0.003049348
0.072771018,-4.357894544,2.042721511,52.13504355,0.262483297,-0.000647064,5.929799223,-3.722760929,0.938957396,0.003410939,0.12079071,-0.002098447
0.056148533,-4.358447675,2.043250059,52.14336029,0.272428818,-0.001023857,6.213926111,-3.417968394,0.533705922,0.058315077,0.177064829,-0.003400956
0.043611296,-4.350016288,2.043328368,52.14583852,0.279186096,-0.000910179,5.845058322,-3.537780629,0.831352925,0.011003835,0.119874161,-0.002915335
0.056537167,-4.357024936,2.04612779,52.14517443,0.196611453,-0.000913384,5.860083153,-3.484076283,0.834023101,0.041548626,0.120056824,-0.002783784
0.038503173,-4.349944297,2.045795751,52.14532135,0.195501499,-0.000932354,6.205276066,-3.528480779,0.520827126,0.000789203,0.178085931,-0.003354899
0.02946392,-4.363811827,2.046292744,52.143141,0.219037071,-0.000920491,5.684505682,-3.561618618,0.794659192,0.001821944,0.125555016,-0.002988874
0.02979953,-4.355581577,2.042850888,52.13880706,0.224440635,-0.000273277,5.118784783,-3.630175879,0.542887279,0.007614988,0.182190426,-0.013426255
0.024014239,-4.355274942,2.045180399,52.14548516,0.27723663,-0.000239975,5.891916194,-3.531685756,0.859204369,0.002735658,0.131476697,-0.002615808
0.011004353,-4.354522434,2.043227281,52.14315812,0.26865104,0.000187576,6.247115445,-3.54285034,0.553784875,0.001290429,0.175392435,-0.003025925
0.054214687,-4.354257757,2.041068655,52.13522794,0.203866948,-0.001103595,5.676581958,-3.630243195,0.556862077,0.05370103,0.121450252,-0.002107399
0.04434441,-4.355880217,2.0340805,52.12293867,0.27716987,-0.00096889,5.200016904,-3.534722966,0.558752375,0.048859509,0.176362855,-0.010725827
0.007876393,-4.353873697,2.041400098,52.14315812,0.227958686,-0.001098646,5.230898036,-3.54285034,0.54035654,0.001055764,0.125971298,-0.183453865
0.001891583,-4.354002875,2.043172893,52.1450194,0.274313406,-0.001075891,6.215946883,-3.395856382,0.563490801,0.061757149,0.180439223,-0.003408997
0.031926868,-4.355423482,2.046245455,52.14540743,0.210046867,-0.000849197,5.833877258,-3.525323757,0.860754025,0.004876955,0.131459785,-0.002628825
0.03821281,-4.404587897,2.043090962,52.13737958,0.2985483,0.000967256,5.592984531,-6.546489741,0.955837556,0.019736298,0.150466963,-0.199079462
0.03632433,-4.357328057,2.040068805,52.13073117,0.248156875,-0.000226199,5.733378209,-3.579954705,0.545582446,0.001202625,0.17936986,-0.003109729
0.048526019,-4.354005192,2.043345172,52.14315812,0.206951374,0.000178013,6.197062442,-3.432838969,0.537379393,0.002830595,0.177117695,-0.0033882
0.036103896,-4.355732471,2.043287218,52.13872884,0.195687328,-0.000922316,6.227541857,-3.536383446,0.491632538,0.003207212,0.17674079,-0.003407738
0.007876393,-4.353873697,2.043227281,52.13996668,0.26865104,0.000187576,6.217477202,-3.54285034,0.540154235,0.001275502,0.17602468,-0.003036227
0.052062524,-4.361426273,2.043200178,52.12972673,0.212483124,-0.000967344,5.839333815,-3.488817583,0.835690093,0.004250534,0.126627848,-0.002968818
0.000862911,-4.354003348,2.043172893,52.11084498,0.27038455,-0.001074267,6.215328239,-3.404423386,0.563490801,0.061757149,0.177278735,-0.003412461
0.044661469,-4.352710749,2.046231813,52.12965064,0.220114472,-0.000954764,5.636334515,-3.504258416,0.79420494,0.003200537,0.121168085,-0.003066343
0.033825581,-4.361306739,2.043124294,52.1450121,0.196970124,-0.001119737,5.846686274,-3.502824737,0.823987409,0.006242272,0.122155655,-0.003127839
0.045754764,-4.350935436,2.045131083,52.14523723,0.197306564,-0.0009296,5.823741059,-3.48539655,0.726856634,0.001762151,0.128611306,-0.00305108
0.055712213,-4.355738503,2.043698955,52.13817835,0.270395428,-0.000908273,6.474978339,-3.533303264,0.490503791,0.003574796,0.176672547,-0.003006454
0.052857738,-4.354268436,2.041067123,52.12841909,0.202580519,-0.001078233,5.643651346,-3.602168429,0.55401382,0.007134033,0.125255594,-0.003431978
0.035174727,-4.349913453,2.046219985,52.145821,0.205856441,-0.000938876,5.688422174,-3.43182579,0.776972755,0.004076723,0.115098307,-0.003222408
0.049902065,-4.35588402,2.041020806,52.13862671,0.211078778,-0.000591689,5.631778211,-3.543665109,0.542591665,0.003153327,0.176554553,-0.002975748
0.05317019,-4.358287373,2.045676304,52.14532561,0.195501499,-0.001023475,6.185269045,-3.529265497,0.510677094,0.059361214,0.175123699,-0.003353788
0.056537167,-4.35841284,2.043225867,52.13924492,0.257458217,-0.000921699,5.789107794,-3.479688298,0.725950191,0.039696517,0.128683053,-0.002783784
0.045754764,-4.350907037,2.045131083,52.14523723,0.197306564,-0.000930722,5.741567289,-3.48539655,0.726856634,0.003524926,0.128611306,-0.003049222
0.059947926,-4.356801665,2.040663231,52.13897676,0.224478482,-0.001081994,5.12528193,-3.58866036,0.544701041,0.007364768,0.131842825,-0.006222044
0.056057837,-4.354268436,2.04111081,52.12883198,0.200537079,-0.000917016,5.627057568,-3.630243195,0.560563797,0.007290988,0.12504825,-0.003436772
0.055436257,-4.354288205,2.043398201,52.1387124,0.192990273,-0.001045186,6.201794569,-3.502803009,0.487037738,0.059336928,0.17667208,-0.003010227
0.037796659,-4.359055621,2.043227281,52.13968128,0.215981314,0.000187576,6.204595647,-3.504850136,0.535896045,0.001272834,0.17602468,-0.003036114
0.006754875,-4.355738329,2.043635931,52.13879303,0.197477021,-9.52672E-05,6.219767017,-3.52926813,0.548428577,0.000164148,0.17671598,-0.003026793
0.004736615,-4.358355837,2.043168603,52.14548419,0.268608444,-0.000222683,5.914037994,-3.521361543,0.861346477,0.010448619,0.15082145,-0.002999616
0.051861959,-4.361955926,2.04334765,52.11245606,0.274269059,-0.001123348,6.214283422,-3.398802005,0.543561916,0.007607938,0.177151205,-0.003412704
0.10648749,-4.360923308,2.043145291,52.14331269,0.233196287,-0.001133498,5.847012245,-3.533577647,0.791993886,0.007538477,0.121803021,-0.002903741
0.007210127,-4.359268669,2.039896244,52.13811071,0.273016687,-0.000884764,5.827632808,-5.010006953,0.835840175,0.042748873,0.119980305,-0.003171285
0.072146764,-4.352862283,2.043328368,52.13832489,0.26171231,-0.000917105,5.780941091,-3.485095611,0.728714976,0.010156678,0.120556271,-0.003099307
0.035759807,-4.352740836,2.046265274,52.13893259,0.19467435,-0.000514532,5.611130706,-3.43182579,0.785065792,0.003144732,0.116809245,-0.003222408
0.010630794,-4.359285686,2.045731565,52.1435588,0.267951264,9.78882E-05,6.021430092,-3.537667314,0.509413975,0.044784853,0.175386972,-0.003389925
0.032743055,-4.360758427,2.043248147,52.14317402,0.270231655,-0.000285954,5.851064284,-3.554269601,0.530723409,0.059770594,0.178995326,-0.003483719
0.04434441,-4.355880217,2.03279666,52.12191446,0.27716987,-0.000916537,5.252587064,-3.534722966,0.558752375,0.048859509,0.176362855,-0.010725827
0.005555238,-4.353559618,2.043250059,52.13102117,0.270394645,-0.001024152,6.193696837,-3.4213134,0.542292964,0.059204962,0.177231997,-0.003410079
0.043204764,-4.403342376,2.045368133,52.1385937,0.268824806,-0.001024895,6.131933841,-3.394359646,0.576959348,0.003427136,0.152826534,-0.003368234
0.053807043,-4.345114015,2.04422545,52.12213218,0.194869839,-0.000792678,5.639721307,-3.010340431,0.533646932,0.003189283,0.137794275,-0.003936565
0.043204764,-4.403278861,2.043381961,52.13891741,0.268824806,-0.001024457,6.131933841,-3.382453217,0.576959348,0.003427136,0.152826534,-0.003368641
0.052886333,-4.352710749,2.045136033,52.12972254,0.197242677,-0.000925117,5.620503404,-3.401764454,0.728561843,0.059349808,0.133129882,-0.002786081
0.038649494,-4.358964832,2.041090724,52.13864174,0.211600601,-0.000835628,6.195134205,-3.583150985,0.511343021,0.00412006,0.169252562,-0.003182881
0.116747861,-4.345114015,2.043369598,52.12097157,0.194855964,-0.001008907,5.63321268,-3.010340431,0.531552774,0.05713394,0.154549254,-0.003915033
0.03262561,-4.35739483,2.0405468,52.14489853,0.225424111,-0.001081994,5.84157237,-3.58866036,0.544761129,0.004709817,0.174055427,-0.003120862
0.053901538,-4.360675643,2.034478104,52.09534583,0.298531535,0.001013994,5.187065929,-5.770930657,1.07839792,0.542903363,0.189984017,-0.189539333
0.035866511,-4.358642875,2.043250059,52.13819278,0.275760588,-0.001021114,6.193696837,-3.4213134,0.558778807,0.060694571,0.182083888,-0.003432145
0.03536048,-4.352020641,2.044912398,52.13862679,0.217804338,-0.000906544,5.623096796,-3.436108079,0.794409035,0.006897828,0.127235053,-0.003186475
0.056311866,-4.354618947,2.043398201,52.1387124,0.192990273,-0.001045186,6.201401579,-3.502803009,0.487037738,0.00033228,0.177095005,-0.003010959
0.035759807,-4.352306525,2.046289416,52.13870183,0.20529357,-0.000929948,5.611130706,-3.43182579,0.775457783,0.006824643,0.116015239,-0.003202696
0.044771645,-4.354250092,2.04111081,52.12883198,0.202691801,-0.000935469,5.604065498,-3.641761075,0.560563797,0.007476495,0.12504825,-0.003427109
0.028851206,-4.355644203,2.042881376,52.14555843,0.224544077,-0.000287236,5.118649626,-3.670986741,0.540303155,0.001055764,0.125971298,-0.019488265
0.036115537,-4.357894544,2.040685681,52.13504355,0.269534124,-0.000648136,5.929799223,-3.620324785,0.53864106,0.000737616,0.120809392,-0.006163513
0.039031271,-4.360851309,2.043088261,52.14316663,0.270633278,6.81618E-05,5.851064284,-3.549958283,0.533591913,0.056340766,0.177661398,-0.003032612
0.010223992,-4.358620662,2.045719768,52.14372717,0.266033224,0.000187613,6.260731528,-3.505103835,0.535855038,0.039468492,0.175386972,-0.003100544
0.051861959,-4.357671405,2.043163851,52.11212674,0.274269059,-0.001075891,6.214283422,-3.398802005,0.543504341,0.059332281,0.178153574,-0.003408997
0.053807043,-4.345114015,2.043772136,52.13979264,0.194869839,-0.000794844,5.638961537,-2.985646018,0.533646932,0.003189283,0.137794275,-0.002600152
0.03531414,-4.353569161,2.043250059,52.13683116,0.270268823,-0.001079888,6.180036799,-3.4213134,0.531888982,0.001390257,0.177231997,-0.003410079
0.056148533,-4.360373161,2.043250059,52.13103221,0.269968658,-0.001024152,6.193696837,-3.4213134,0.542287419,0.002825805,0.177232084,-0.003407978
0.04547414,-4.345133634,2.043214125,52.13783495,0.212474844,-0.000544103,5.71390041,-2.997297075,0.54301799,0.004297011,0.148447635,-0.004124011
0.037734163,-4.350101096,2.04322066,52.1450121,0.216519492,-0.001156762,5.674199077,-3.487139714,0.823987409,0.001494581,0.121098358,-0.003034908
0.045910855,-4.354268436,2.042865831,52.12883198,0.205483013,-0.001078233,5.627057568,-3.59079086,0.560563797,0.007476495,0.12504825,-0.003440483
0.045162662,-4.371724014,2.039871272,52.1377361,0.273500169,-0.000884891,6.169302063,-5.010006953,0.84028829,0.043774794,0.120321792,-0.006154239
0.052849967,-4.352710749,2.045566592,52.13017734,0.210011202,-0.000925184,5.632268906,-3.428008238,0.823250198,0.058966633,0.120812003,-0.003049348
0.032772528,-4.353873697,2.04137301,52.14318261,0.230519139,-0.00111926,5.232593934,-3.592627536,0.545172911,0.001001552,0.12411833,-0.17795903
0.056657525,-4.358535452,2.043250059,52.09759574,0.273094893,-0.000923331,6.193696837,-3.415340143,0.557658477,0.00205526,0.177225494,-0.003414725
0.026801819,-4.349981035,2.045758492,52.14538901,0.19254186,-0.001066384,6.205276066,-3.528480779,0.510975894,0.002048391,0.182444631,-0.003330712
0.044717534,-4.356219079,2.034298851,52.12294784,0.27656339,-0.000955743,5.200016904,-3.534722966,0.558752375,0.000997867,0.177966959,-0.013611789
