112.3787286,13148.20614,7.074847254,-5.449081367,2.111271035,47.74763665,1.251349594,-0.035838993,5.795421612,-15.0670604,2.623697393,1.672303567,0.469587111,-0.003923084
112.3995494,13025.3808,7.13348942,-5.447677082,2.107349,47.80526786,1.24607913,-0.036755182,11.72069967,-14.25803151,2.679197412,0.220589268,0.169450856,-0.004141816
112.4182587,12948.36605,7.13348942,-5.447677082,2.107239562,47.80526786,1.24607913,-0.036755182,12.42464161,-14.30040184,2.679197412,0.438906747,0.172803545,-0.004141816
112.4381943,12885.29037,7.403535558,-5.366478516,2.117504749,47.81696319,1.29214963,-0.035184434,10.55857153,-14.0353335,2.62224732,1.301608662,0.196551022,-0.006876275
112.4589703,12805.47467,7.415345686,-5.367920213,2.11766412,47.80665899,1.287721858,-0.035030385,12.31281545,-14.27836807,2.582146089,1.338265661,-5.308360861,-0.00323195
112.4753143,12737.1645,7.422321389,-5.368985645,2.117262464,47.80721702,1.291447743,-0.035599023,12.26673607,-13.78651283,2.633810944,1.328128394,-5.467082433,-0.003681058
112.499712,12665.00343,7.408698858,-5.369253261,2.119145779,47.79636642,1.291880649,-0.035730477,12.32406367,-13.74800431,2.629405912,1.7309802,-5.204671122,-0.003218912
112.5178412,12613.25974,7.422321389,-5.368985645,2.114949972,47.80721702,1.291020857,-0.035183096,13.67659971,-14.28780002,2.629915874,1.338265661,-5.404062608,-0.003163045
112.5392835,12555.01596,7.424901672,-5.367163315,2.114939907,47.86672701,1.29214963,-0.035184434,13.67659971,-14.11757173,2.629915874,1.338265661,-5.377606243,-0.007314384
112.5565636,12483.65505,7.422321389,-5.368985645,2.114949972,47.81731671,1.29121208,-0.035183096,13.67659971,-13.36869287,2.487689302,0.965192736,-5.404062608,-0.003163045
112.566082,12433.25887,7.418961255,-5.366465645,2.11751242,47.80050666,1.256013011,-0.035200185,13.75265923,-14.18776184,2.59044647,1.203467195,0.254992394,-0.003142324
112.5999008,12383.1276,7.434106672,-5.3652903,2.117612806,47.794611,1.30042885,-0.035524267,13.68084225,-14.09739047,2.568838148,1.592196533,0.206369494,-0.007314384
112.6192956,12330.81018,7.434105228,-5.374834868,2.116919928,47.79811526,1.27050855,-0.03607977,12.66511522,-14.16615805,2.581555891,1.255125844,0.462635382,-0.007328888
112.6397433,12271.38945,7.07120262,-5.453540165,2.115530942,47.75034653,1.2670225,-0.03529037,13.01534784,-14.26026849,2.586342995,1.138619904,0.486820745,-0.007437555
112.6574412,12178.18055,7.435458662,-5.369241302,2.117594872,47.79414181,1.300432407,-0.035011326,12.29439231,-14.11897253,2.569824446,1.338265661,0.48277559,-0.006844647
112.6769977,12123.29294,7.435458662,-5.369241302,2.117599502,47.78861865,1.300432407,-0.035011326,12.30049971,-14.11897253,2.569824446,1.479200377,0.48277559,-0.006844647
